#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-05-10T19:03:50 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-05-10T19:03:51	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.add=_1&-c.r=  2&-c.geom=r&-source=I/352/gedr3dis&-order=I&-out.orig=standard&-out=Source&-out=RA_ICRS&-out=DE_ICRS&-out=rgeo&-out=b_rgeo&-out=B_rgeo&-out=rpgeo&-out=b_rpgeo&-out=B_rpgeo&-out=Flag&-out.max=unlimited&-c.eq=J2000&-c.u=arcmin&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable
#INFO	header_format=mini	
#INFO	header_format=mini	

#RESOURCE=yCat_1352
#Name: I/352
#Title: Distances to 1.47 billion stars in Gaia EDR3 (Bailer-Jones+, 2021)
#INFO	ivoid=ivo://cds.vizier/i/352	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/i/352	    IVOID of underlying data collection
#INFO	creator=Bailer-Jones C.A.L.	    First author or institution
#INFO	cites=bibcode:2021AJ....161..147B	    Article or Data origin sources
#INFO	journal=AJ	    Journal name
#INFO	original_date=2021	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/I/352	    Dataset landing page
#INFO	publication_date=2024-01-08	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2016.000:	ICRS
#Table	I_352_gedr3dis:
#Name: I/352/gedr3dis
#Title: Estimating distances from parallaxes (1467744818 sources)
#Column	_1	(A40)	The original question (from your input file)	[ucd=meta.id]
#Column	Source	(I19)	Source identifier, identical to the Gaia-EDR3 source_id (id)	[ucd=meta.id;meta.main]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2016.0 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2016.0 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	rgeo	(F15.8)	? Median of the geometric distance posterior (r_med_geo)	[ucd=pos.distance;stat.mean]
#Column	b_rgeo	(F14.8)	? 16th percentile of the geometric distance posterior (r_lo_geo)	[ucd=pos.distance;stat.min]
#Column	B_rgeo	(F14.8)	? 84th percentile of the geometric distance posterior (r_hi_geo)	[ucd=pos.distance;stat.max]
#Column	rpgeo	(F15.8)	? Median of the photogeometric distance posterior (r_med_photogeo)	[ucd=pos.distance;stat.mean]
#Column	b_rpgeo	(F14.8)	? 16th percentile of the photogeometric distance posterior (r_lo_photogeo)	[ucd=pos.distance;stat.min]
#Column	B_rpgeo	(F14.8)	? 84th percentile of the photogeometric distance posterior (r_hi_photogeo)	[ucd=pos.distance;stat.max]
#Column	Flag	(I5)	Flag (flag) (1)	[ucd=meta.code]
_1	Source	RA_ICRS	DE_ICRS	rgeo	b_rgeo	B_rgeo	rpgeo	b_rpgeo	B_rpgeo	Flag
HD 197345                               	2070407371792315904	310.34520765374	+45.26520429349	  5176.75781000	 3176.73633000	 8134.19971000	  3785.98193000	 3067.29468000	 5184.10791000	10033
HD 197345                               	2070407371794417792	310.35215586315	+45.26711329487	  2899.67822000	 1993.57642000	 3997.84937000	  5575.61963000	 4344.97559000	 8295.31445000	10033
HD 197345                               	2070407371794428800	310.34338097862	+45.27128723938	  3932.10303000	 2555.04053000	 5466.44336000	 13121.83690000	10463.07710000	16988.19340000	10033
HD 197345                               	2070407371794429312	310.33943371544	+45.27348544418	  3743.02783000	 2291.96851000	 6780.72070000	  7919.98340000	 6221.76074000	10386.37300000	10033
HD 197345                               	2070407371794547200	310.34583148002	+45.26849864461	  3379.95166000	 1911.04797000	 4826.24023000	 17744.64260000	14498.38670000	22401.95120000	10033
HD 197345                               	2070407371804463616	310.34430458856	+45.26039923986	   745.12500000	  712.45837400	  778.31829800	   747.14605700	  718.03088400	  777.39569100	10033
HD 197345                               	2070407371804466688	310.34878004014	+45.26043405616	  2501.59106000	 2342.96948000	 2717.33862000	  2427.05688000	 2259.26685000	 2648.47021000	10033
HD 197345                               	2070407371804466944	310.34687247993	+45.26351919623	  2557.77734000	 1643.74353000	 5713.97656000	  8091.94873000	 6593.07520000	 9791.61816000	10033
HD 197345                               	2070407371804934144	310.34729909313	+45.27341146671	  2065.76807000	 1597.21472000	 3070.02051000	  1460.99829000	 1309.41016000	 1690.39966000	10133
HD 197345                               	2070407371808149248	310.34322179341	+45.26044649059	  3993.90332000	 2198.15552000	 5717.79053000	  2614.48462000	 1853.07495000	 3541.07886000	10033
HD 197345                               	2070407371808286208	310.34164330124	+45.26721630500	  2957.88452000	 1612.22803000	 9335.18848000	 14660.69240000	12051.15040000	18769.68750000	11033
HD 197345                               	2070407401861823872	310.32072104685	+45.26052175334	  1913.29321000	 1537.76978000	 2469.48364000	  1818.86401000	 1502.26038000	 2185.23242000	10033
HD 197345                               	2070407401861824768	310.32319626132	+45.26881289890	  4473.83887000	 2762.12012000	 6862.82129000	  3458.65088000	 2322.95068000	 4941.92041000	10033
HD 197345                               	2070407401861824896	310.32358334018	+45.25906302335	  2333.87476000	 2027.11536000	 2866.18945000	  2322.30225000	 2011.64392000	 2736.70972000	10033
HD 197345                               	2070407401861825408	310.32497955727	+45.26472577374	  3225.96069000	 1819.37573000	 5640.89648000	  4511.31543000	 3583.61426000	 6491.51367000	10033
HD 197345                               	2070407406154137216	310.32325726818	+45.26912967332	  3158.35132000	 1621.66431000	 4807.50879000	  4964.18262000	 3435.74414000	 9695.44824000	10033
HD 197345                               	2070407406154288768	310.32066573531	+45.26854792305	  3400.22314000	 1791.85547000	 5568.02051000	  7238.93848000	 5774.19678000	10230.39450000	20033
HD 197345                               	2070407406164192768	310.32667542177	+45.26275818789	  1010.44189000	  779.56909200	 1445.94177000	  1430.27661000	 1203.44434000	 1719.25745000	10033
HD 197345                               	2070407406164647168	310.31777836504	+45.27054281471	  1827.46802000	 1418.38049000	 2367.18042000	  1972.01782000	 1646.53369000	 2918.88599000	10033
HD 197345                               	2070407440523942144	310.33346900863	+45.28245941494	  2502.14062000	 1914.37329000	 3369.64233000	  2579.30347000	 2177.51318000	 3358.48730000	10033
HD 197345                               	2070407440524411008	310.33304940836	+45.27128269541	  1971.74890000	 1764.23376000	 2191.29590000	  1894.08154000	 1661.01038000	 2110.00903000	10033
HD 197345                               	2070407474871600768	310.34574337889	+45.27909947146	  1832.92444000	 1351.33972000	 2636.62231000	  4263.58789000	 3351.21411000	 5003.43262000	10033
HD 197345                               	2070407474871606144	310.35504231982	+45.27009269445	  8424.72852000	 3569.66064000	11229.26070000	 13900.47850000	12110.14650000	16442.65230000	11033
HD 197345                               	2070407474871606272	310.35531406280	+45.26825410418	  2164.83716000	 1481.41626000	 3229.60107000	 11466.08110000	 1892.10376000	14378.50200000	10133
HD 197345                               	2070407509231406464	310.36171302496	+45.29536926485	  3473.88623000	 1745.82654000	 5230.10254000	  7040.53662000	 5728.69678000	 8671.81348000	10033
HD 197345                               	2070407509247108992	310.35782445753	+45.29284405929	  3121.31567000	 1696.33740000	 7603.05615000	 13966.79590000	 8289.65137000	18617.25200000	10133
HD 197345                               	2070407543591012608	310.33121706358	+45.29083257836	  2934.17236000	 1694.29797000	 4690.63525000	 16220.39650000	 2330.26318000	21515.23440000	10133
HD 197345                               	2070407543591090432	310.34354706787	+45.29147210886	  2716.78418000	 1725.79004000	 3923.74023000	  2896.96558000	 2376.36841000	 3925.12573000	10033
HD 197345                               	2070407543593121664	310.34316556978	+45.29721986115	  3556.57178000	 2442.82324000	 5272.49268000	  3380.11694000	 2577.06885000	 4939.55127000	10033
HD 197345                               	2070407543603160960	310.33414853988	+45.29370976084	   649.37481700	  642.11138900	  659.04455600	   649.33325200	  641.19805900	  658.27618400	10033
HD 197345                               	2070407543603161344	310.34064851375	+45.28657790185	  3391.66968000	 2747.98218000	 4168.00488000	  3028.13892000	 2667.22290000	 3537.14648000	10033
HD 197345                               	2070407543603163648	310.33997415982	+45.29479708006	  2534.14844000	 2252.68896000	 2934.50708000	  2548.45728000	 2247.90527000	 2959.25195000	10033
HD 197345                               	2070407543603626240	310.34941770642	+45.29311375292	  4262.38477000	 3420.26904000	 5548.62012000	  3333.25806000	 2939.94287000	 5274.76904000	10033
HD 197345                               	2070407543606975616	310.35132802216	+45.29117421203	  2025.05859000	 1413.23621000	 2849.58447000	  9444.34766000	 7461.90820000	11738.09080000	10033
HD 197345                               	2070407577950862592	310.35092566154	+45.29605696736	  2403.92700000	 1845.58435000	 3667.42676000	  2700.01807000	 2022.73767000	 4174.87939000	10033
HD 197345                               	2070407577950881536	310.35951454963	+45.29773381241	  6064.89062000	 3581.12280000	 9976.33789000	  4061.63013000	 3101.54224000	 6133.26465000	10033
HD 197345                               	2070407577952859904	310.34650720958	+45.29980614029	   603.42736800	  517.34063700	  714.02233900	   670.76306200	  565.71600300	  782.44781500	10033
HD 197345                               	2070407577952962944	310.36238943432	+45.30445818433	  2934.55664000	 1536.71350000	 5723.01416000	  2462.18652000	  994.28472900	 4197.48291000	20133
HD 197345                               	2070407577962909312	310.34850181240	+45.29749364519	  1906.34460000	 1786.41626000	 2014.65625000	  1875.03467000	 1770.54761000	 1991.23096000	10033
HD 197345                               	2070407577962913024	310.35837033338	+45.29924416043	  3342.02881000	 2092.59888000	 5630.22803000	  1310.29529000	  943.58752400	 1757.90674000	10022
HD 197345                               	2070407577966587136	310.35950664496	+45.30581141831	  4049.56519000	 2381.52344000	 6012.77637000	  5842.57471000	 4788.50293000	 7791.42139000	10033
HD 197345                               	2070407608020251264	310.31246578817	+45.27201556045	  2726.94165000	 2116.10352000	 3411.06006000	  2418.07446000	 2016.88989000	 2884.81299000	10033
HD 197345                               	2070407608020251776	310.31342631743	+45.27575766745	  4217.29199000	 2853.25464000	 7440.69629000	  2994.87769000	 2373.85596000	 3949.42310000	10033
HD 197345                               	2070407642379990912	310.31528351245	+45.29044862104	  2550.57349000	 1870.85510000	 4023.06519000	  2209.86572000	 1746.44275000	 2866.78394000	10033
HD 197345                               	2070407642379992576	310.32081377075	+45.29522645371	  3997.48950000	 2317.12207000	 6909.08105000	  5917.62793000	 4589.11426000	 7451.07666000	20033
HD 197345                               	2070407642379993088	310.32237853195	+45.28495774574	  2430.72388000	 1826.00195000	 3581.84912000	  2542.41382000	 1752.95703000	 4074.37695000	10033
HD 197345                               	2070407642379994112	310.32554440780	+45.29373861138	  2559.61060000	 1587.42712000	 4019.83325000	  2709.63794000	 1847.74890000	 4510.70117000	10033
HD 197345                               	2070407646670209280	310.32483213068	+45.28778603837	  2123.68335000	 1136.67786000	 4272.81152000	 13103.34960000	10886.72850000	15733.47750000	10033
HD 197345                               	2070407646672337664	310.31260836813	+45.28832573463	  2122.42114000	 1458.44775000	 3081.08569000	  2417.85571000	 1795.17725000	 4128.06689000	10033
HD 197345                               	2070407646682365824	310.31961286506	+45.28764985112	  2503.14233000	 2212.03662000	 2802.38623000	  2246.79077000	 2035.31018000	 2579.31104000	10033
HD 197345                               	2070407646682841600	310.32204166238	+45.29265082672	  3260.92139000	 1892.23413000	 5453.51514000	  4578.45654000	 3734.53125000	 6671.09766000	10033
HD 197345                               	2070407745459210368	310.32668079858	+45.29602512243	  3545.33130000	 1748.81714000	 6291.22070000	  4602.42578000	 3513.72290000	 7828.24756000	10033
HD 197345                               	2070407745459211264	310.33149164283	+45.29638273007	   438.27011100	  420.52233900	  456.22293100	   431.75991800	  414.44592300	  448.24545300	10033
HD 197345                               	2070407745459329152	310.33358140997	+45.30243917283	   904.93103000	  765.37884500	 1115.26111000	  1007.50092000	  863.33148200	 1293.87512000	10033
HD 197345                               	2070407745459329792	310.33542766686	+45.30626253898	  4076.36255000	 2450.60059000	 6546.04541000	  3580.41943000	 2421.54492000	 5125.79443000	10033
HD 197345                               	2070407745459330432	310.33725795753	+45.30514465366	  2351.69409000	 1416.11536000	 3742.45605000	  9069.95020000	 7301.58740000	11255.38380000	20033
HD 197345                               	2070407749749506560	310.32866880854	+45.30482812197	  4869.44385000	 2646.19702000	 7951.95166000	  6022.82959000	 4923.81006000	 8205.89648000	10033
HD 197345                               	2070407749751552000	310.33484195911	+45.29591920814	  5863.97607000	 2862.05127000	 8469.97461000	  8630.31738000	 7023.68604000	11398.19820000	10033
HD 197345                               	2070407749751552128	310.33185229129	+45.29743385379	  4456.69922000	 2562.49243000	 7071.86768000	  4164.68799000	 3183.31226000	 6391.08057000	10033
HD 197345                               	2070407749761591424	310.32925933989	+45.30425521859	  1996.53943000	 1728.50330000	 2464.59521000	  1967.85376000	 1741.36914000	 2273.74951000	10033
HD 197345                               	2070407749761592960	310.33402859677	+45.30134875483	  1400.74939000	 1347.40759000	 1470.15430000	  1398.24219000	 1345.31812000	 1460.94531000	10033
HD 197345                               	2070407779819068032	310.33517381059	+45.30837078849	   550.64392100	  498.80566400	  622.27722200	   574.53277600	  503.00463900	  676.63482700	10033
HD 197345                               	2070407779819070080	310.34317894980	+45.30888772205	  5207.14014000	 3229.06567000	 9838.39648000	  2691.75659000	 2099.32690000	 3427.77710000	10033
HD 197345                               	2070408982409805824	310.37917186326	+45.29965469419	  2109.96216000	 1289.08630000	 4644.82666000	  5504.28027000	 4439.66943000	 6832.13184000	10033
HD 197345                               	2070408982409921024	310.37135547918	+45.30319615892	  2677.31445000	 1681.24304000	 4325.36865000	  3078.85352000	 2455.40454000	 4337.08691000	10033
HD 197345                               	2070408982409922816	310.37757613836	+45.30970847552	  4237.67285000	 3081.07715000	 5847.28955000	  2970.62524000	 2333.97119000	 3911.39282000	10033
HD 197345                               	2070408982409923456	310.37916035839	+45.30412256343	  3221.68750000	 2572.80566000	 4759.93652000	  2874.84595000	 2243.12891000	 4951.22803000	10033
HD 197345                               	2070408982409924480	310.38391671900	+45.30689963192	  3490.45459000	 1605.83752000	 8647.47852000	  6291.07910000	 5254.05957000	 7868.61768000	20033
HD 197345                               	2070408982409924608	310.38349974882	+45.30600896058	  2345.14844000	 1719.15466000	 3381.73291000	  2385.18628000	 1891.76270000	 3130.70068000	10033
HD 197345                               	2070408982409925120	310.38491219335	+45.30102058378	  2643.20532000	 1520.51904000	 4588.48145000	  5337.38770000	 4382.55615000	 8217.01855000	10033
HD 197345                               	2070408982409925248	310.38547629618	+45.30315087594	  7062.91650000	 5106.60205000	 9909.02148000	  5653.78613000	 4020.43237000	 8933.55664000	10033
HD 197345                               	2070408986700187008	310.36984928928	+45.30184810311	   969.27056900	  773.51171900	 1254.12988000	  2164.60718000	 1859.00708000	 2646.69995000	10033
HD 197345                               	2070408986700197632	310.37805366127	+45.29710841405	  2972.05151000	 1708.72205000	 8320.68457000	  7082.57861000	 5832.01123000	 8811.91504000	10033
HD 197345                               	2070408986700212096	310.37778905056	+45.30361186215	  3468.20532000	 2274.41064000	 5792.92480000	  8825.36426000	 7424.49707000	10473.10160000	10033
HD 197345                               	2070408986700228608	310.38133117574	+45.30720125766	  1407.06177000	 1003.91589000	 2316.23340000	  3241.82349000	 2766.36499000	 3904.92773000	10033
HD 197345                               	2070408986702132352	310.37720032518	+45.30917873149	  2277.71899000	 1352.70337000	 4076.72266000	  4845.36035000	 3686.96094000	 6866.22510000	10033
HD 197345                               	2070408986712207488	310.38568726013	+45.30261047991	  3638.35938000	 2490.81836000	 5007.75635000	               	              	              	10099
HD 197345                               	2070408986715862016	310.37059390586	+45.29740151588	  2304.41211000	 1218.00854000	 4649.92578000	  2309.14600000	 1213.39099000	 4019.27783000	10033
HD 197345                               	2070409051129392128	310.35492566030	+45.31262013992	  3841.56177000	 2433.16919000	 5549.35742000	  3731.45337000	 2626.19482000	 6022.46582000	10033
HD 197345                               	2070409055419646464	310.36025358025	+45.30695135054	  2967.75806000	 1970.85767000	 4496.96143000	  3186.26929000	 2512.00562000	 4101.72021000	10033
HD 197345                               	2070409055435339136	310.36229283576	+45.31257389316	  4183.56104000	 1830.48926000	 6810.45850000	 11457.03420000	 9705.88184000	13845.17380000	20033

HD 140573                               	4429738598039897344	236.06016926510	+06.39659125331	  1508.52515000	  990.02868700	 2351.74365000	  1604.39099000	 1321.17151000	 1871.76318000	10033
HD 140573                               	4429738666759374336	236.05592159864	+06.39983913198	  1621.75305000	 1146.64600000	 2351.59961000	  2189.32959000	 1862.05127000	 2516.55957000	10033
HD 140573                               	4429738701119722624	236.07841405281	+06.39559475990	   791.80371100	  643.11846900	 1157.18677000	   705.30108600	  613.28179900	  813.80645800	10033
